"Longitude" "Latitude"
"2875" 13.75 51.083
"2876" 13.917 51.083
"2877" 14.083 51.083
"2878" 14.25 51.083
"2879" 14.417 51.083
"2880" 14.583 51.083
"2881" 14.75 51.083
"2882" 14.917 51.083
"2883" 13.25 51.25
"2884" 13.417 51.25
"2885" 13.583 51.25
"2886" 13.75 51.25
"2887" 13.917 51.25
"2888" 14.083 51.25
"2889" 14.25 51.25
"2890" 14.417 51.25
"2891" 14.583 51.25
"2892" 14.75 51.25
"2893" 14.917 51.25
"2894" 13.417 51.417
"2895" 14.083 51.417
"2896" 14.25 51.417
"2897" 14.417 51.417
"2898" 14.583 51.417
"2899" 14.75 51.417
"2900" 14.917 51.417
"2901" 12.417 51.083
"2902" 12.583 51.083
"2903" 12.75 51.083
"2904" 13.083 51.083
"2905" 12.25 51.25
"2906" 12.417 51.25
"2907" 12.583 51.25
"2908" 12.75 51.25
"2909" 12.917 51.25
"2910" 13.083 51.25
"2911" 12.25 51.417
"2912" 12.417 51.417
"2913" 12.583 51.417
"2914" 12.75 51.417
"2915" 12.917 51.417
"2916" 13.083 51.417
"2917" 12.417 51.583
"2918" 12.583 51.583
"2919" 12.75 51.583
"2920" 12.917 51.583
"2921" 13.083 51.583
"2922" 12.25 51.583
"2923" 11.75 51.75
"2924" 11.917 51.75
"2925" 12.083 51.75
"2926" 12.25 51.75
"2927" 12.417 51.75
"2928" 12.583 51.75
"2929" 12.75 51.75
"2930" 12.917 51.75
"2931" 13.083 51.75
"2932" 12.083 51.917
"2933" 12.25 51.917
"2934" 12.417 51.917
"2935" 12.583 51.917
"2936" 12.75 51.917
"2937" 12.917 51.917
"2938" 12.083 52.083
"2939" 12.25 52.083
"2940" 11.75 51.083
"2941" 11.917 51.083
"2942" 12.083 51.083
"2943" 12.25 51.083
"2944" 11.583 51.25
"2945" 11.75 51.25
"2946" 11.917 51.25
"2947" 12.083 51.25
"2948" 11.25 51.417
"2949" 11.417 51.417
"2950" 11.583 51.417
"2951" 11.75 51.417
"2952" 11.917 51.417
"2953" 12.083 51.417
"2954" 11.083 51.583
"2955" 11.25 51.583
"2956" 11.417 51.583
"2957" 11.583 51.583
"2958" 11.75 51.583
"2959" 11.917 51.583
"2960" 12.083 51.583
"2961" 10.75 51.75
"2962" 10.917 51.75
"2963" 11.083 51.75
"2964" 11.25 51.75
"2965" 11.417 51.75
"2966" 11.583 51.75
"2967" 10.75 51.917
"2968" 10.917 51.917
"2969" 11.083 51.917
"2970" 11.25 51.917
"2971" 11.417 51.917
"2972" 11.583 51.917
"2973" 11.75 51.917
"2974" 11.917 51.917
"2975" 11.083 52.083
"2976" 11.25 52.083
"2977" 11.417 52.083
"2978" 11.583 52.083
"2979" 11.75 52.083
"2980" 11.917 52.083
"2981" 11.083 52.25
"2982" 11.25 52.25
"2983" 11.417 52.25
"2984" 11.583 52.25
"2985" 11.75 52.25
"2986" 11.917 52.25
"2987" 12.083 52.25
"2988" 12.25 52.25
"2989" 11.083 52.417
"2990" 11.25 52.417
"2991" 11.417 52.417
"2992" 11.583 52.417
"2993" 11.75 52.417
"2994" 11.917 52.417
"2995" 12.083 52.417
"2996" 12.25 52.417
"2997" 11.083 52.583
"2998" 11.25 52.583
"2999" 11.417 52.583
"3000" 11.583 52.583
"3001" 11.75 52.583
"3002" 11.917 52.583
"3003" 12.083 52.583
"3004" 10.917 52.75
"3005" 11.083 52.75
"3006" 11.25 52.75
"3007" 11.417 52.75
"3008" 11.583 52.75
"3009" 11.75 52.75
"3010" 11.917 52.75
"3011" 12.083 52.75
"3012" 11.583 52.917
"3013" 11.75 52.917
"3014" 10.417 53.417
"3015" 10.583 53.417
"3016" 9.75 53.583
"3017" 10.25 53.583
"3018" 10.417 53.583
"3019" 10.583 53.583
"3020" 10.75 53.583
"3021" 9.583 53.75
"3022" 9.75 53.75
"3023" 9.917 53.75
"3024" 10.083 53.75
"3025" 10.25 53.75
"3026" 10.417 53.75
"3027" 10.583 53.75
"3028" 10.75 53.75
"3029" 8.917 53.917
"3030" 9.083 53.917
"3031" 9.25 53.917
"3032" 9.417 53.917
"3033" 9.583 53.917
"3034" 9.75 53.917
"3035" 9.917 53.917
"3036" 10.083 53.917
"3037" 10.25 53.917
"3038" 10.417 53.917
"3039" 10.583 53.917
"3040" 10.75 53.917
"3041" 8.917 54.083
"3042" 9.083 54.083
"3043" 9.25 54.083
"3044" 9.417 54.083
"3045" 9.583 54.083
"3046" 9.75 54.083
"3047" 9.917 54.083
"3048" 10.083 54.083
"3049" 10.25 54.083
"3050" 10.417 54.083
"3051" 10.583 54.083
"3052" 10.75 54.083
"3053" 10.917 54.083
"3054" 8.75 54.25
"3055" 8.917 54.25
"3056" 9.083 54.25
"3057" 9.25 54.25
"3058" 9.417 54.25
"3059" 9.583 54.25
"3060" 9.75 54.25
"3061" 9.917 54.25
"3062" 10.083 54.25
"3063" 10.25 54.25
"3064" 10.417 54.25
"3065" 10.583 54.25
"3066" 10.75 54.25
"3067" 10.917 54.25
"3068" 11.083 54.25
"3069" 8.75 54.417
"3070" 8.917 54.417
"3071" 9.083 54.417
"3072" 9.25 54.417
"3073" 9.417 54.417
"3074" 9.583 54.417
"3075" 9.75 54.417
"3076" 9.917 54.417
"3077" 10.083 54.417
"3078" 10.25 54.417
"3079" 10.417 54.417
"3080" 11.083 54.417
"3081" 11.25 54.417
"3082" 8.917 54.583
"3083" 9.083 54.583
"3084" 9.25 54.583
"3085" 9.417 54.583
"3086" 9.583 54.583
"3087" 9.75 54.583
"3088" 9.917 54.583
"3089" 8.75 54.75
"3090" 8.917 54.75
"3091" 9.083 54.75
"3092" 9.25 54.75
"3093" 9.417 54.75
"3094" 9.583 54.75
"3095" 9.75 54.75
"3096" 9.917 54.75
"3097" 10.75 50.25
"3098" 10.417 50.417
"3099" 10.583 50.417
"3100" 10.75 50.417
"3101" 10.917 50.417
"3102" 11.083 50.417
"3103" 11.25 50.417
"3104" 11.583 50.417
"3105" 11.75 50.417
"3106" 10.083 50.583
"3107" 10.25 50.583
"3108" 10.417 50.583
"3109" 10.583 50.583
"3110" 10.75 50.583
"3111" 10.917 50.583
"3112" 11.083 50.583
"3113" 11.25 50.583
"3114" 11.417 50.583
"3115" 11.583 50.583
"3116" 11.75 50.583
"3117" 11.917 50.583
"3118" 10.083 50.75
"3119" 10.25 50.75
"3120" 10.417 50.75
"3121" 10.583 50.75
"3122" 10.75 50.75
"3123" 10.917 50.75
"3124" 11.083 50.75
"3125" 11.25 50.75
"3126" 11.417 50.75
"3127" 11.583 50.75
"3128" 11.75 50.75
"3129" 11.917 50.75
"3130" 12.083 50.75
"3131" 12.25 50.75
"3132" 10.083 50.917
"3133" 10.25 50.917
"3134" 10.417 50.917
"3135" 10.583 50.917
"3136" 10.75 50.917
"3137" 10.917 50.917
"3138" 11.083 50.917
"3139" 11.25 50.917
"3140" 11.417 50.917
"3141" 11.583 50.917
"3142" 11.75 50.917
"3143" 11.917 50.917
"3144" 12.083 50.917
"3145" 12.25 50.917
"3146" 12.417 50.917
"3147" 10.25 51.083
"3148" 10.417 51.083
"3149" 10.583 51.083
"3150" 10.75 51.083
"3151" 10.917 51.083
"3152" 11.083 51.083
"3153" 11.25 51.083
"3154" 11.417 51.083
"3155" 11.583 51.083
"3156" 10.083 51.25
"3157" 10.25 51.25
"3158" 10.417 51.25
"3159" 10.583 51.25
"3160" 10.75 51.25
"3161" 10.917 51.25
"3162" 11.083 51.25
"3163" 11.25 51.25
"3164" 11.417 51.25
"3165" 10.083 51.417
"3166" 10.25 51.417
"3167" 10.417 51.417
"3168" 10.583 51.417
"3169" 10.75 51.417
"3170" 10.917 51.417
"3171" 11.083 51.417
"3172" 10.75 51.583
"3173" 10.917 51.583
"3174" 10.75 54.75
"3175" 11.083 54.75
"3176" 11.25 54.75
"3177" 11.417 54.75
"3178" 11.583 54.75
"3179" 11.75 54.75
"3180" 11.917 54.75
"3181" 12.083 54.75
"3182" 8.75 54.917
"3183" 8.917 54.917
"3184" 9.083 54.917
"3185" 9.25 54.917
"3186" 9.417 54.917
"3187" 9.583 54.917
"3188" 9.75 54.917
"3189" 9.917 54.917
"3190" 10.417 54.917
"3191" 10.583 54.917
"3192" 10.75 54.917
"3193" 11.083 54.917
"3194" 11.25 54.917
"3195" 11.417 54.917
"3196" 11.75 54.917
"3197" 11.917 54.917
"3198" 12.083 54.917
"3199" 12.25 54.917
"3200" 12.417 54.917
"3201" 8.583 55.083
"3202" 8.75 55.083
"3203" 8.917 55.083
"3204" 9.083 55.083
"3205" 9.25 55.083
"3206" 9.417 55.083
"3207" 9.583 55.083
"3208" 9.75 55.083
"3209" 10.25 55.083
"3210" 10.417 55.083
"3211" 10.583 55.083
"3212" 10.75 55.083
"3213" 10.917 55.083
"3214" 11.75 55.083
"3215" 11.917 55.083
"3216" 12.083 55.083
"3217" 14.75 55.083
"3218" 14.917 55.083
"3219" 15.083 55.083
"3220" 8.75 55.25
"3221" 8.917 55.25
"3222" 9.083 55.25
"3223" 9.25 55.25
"3224" 9.417 55.25
"3225" 9.583 55.25
"3226" 9.917 55.25
"3227" 10.083 55.25
"3228" 10.25 55.25
"3229" 10.417 55.25
"3230" 10.583 55.25
"3231" 10.75 55.25
"3232" 11.25 55.25
"3233" 11.417 55.25
"3234" 11.583 55.25
"3235" 11.75 55.25
"3236" 11.917 55.25
"3237" 12.083 55.25
"3238" 12.25 55.25
"3239" 12.417 55.25
"3240" 14.75 55.25
"3241" 14.917 55.25
"3242" 8.417 55.417
"3243" 8.583 55.417
"3244" 8.75 55.417
"3245" 8.917 55.417
"3246" 9.083 55.417
"3247" 9.25 55.417
"3248" 9.417 55.417
"3249" 9.583 55.417
"3250" 9.75 55.417
"3251" 9.917 55.417
"3252" 10.083 55.417
"3253" 10.25 55.417
"3254" 10.417 55.417
"3255" 10.583 55.417
"3256" 10.75 55.417
"3257" 11.25 55.417
"3258" 11.417 55.417
"3259" 11.583 55.417
"3260" 11.75 55.417
"3261" 11.917 55.417
"3262" 12.083 55.417
"3263" 12.25 55.417
"3264" 8.083 55.583
"3265" 8.25 55.583
"3266" 8.417 55.583
"3267" 8.583 55.583
"3268" 8.75 55.583
"3269" 8.917 55.583
"3270" 9.083 55.583
"3271" 9.25 55.583
"3272" 9.417 55.583
"3273" 9.583 55.583
"3274" 9.75 55.583
"3275" 10.083 55.583
"3276" 10.25 55.583
"3277" 10.417 55.583
"3278" 11.083 55.583
"3279" 11.25 55.583
"3280" 11.417 55.583
"3281" 11.583 55.583
"3282" 11.75 55.583
"3283" 11.917 55.583
"3284" 12.083 55.583
"3285" 12.25 55.583
"3286" 12.417 55.583
"3287" 12.583 55.583
"3288" 8.25 55.75
"3289" 8.417 55.75
"3290" 8.583 55.75
"3291" 8.75 55.75
"3292" 8.917 55.75
"3293" 9.083 55.75
"3294" 9.25 55.75
"3295" 9.417 55.75
"3296" 9.583 55.75
"3297" 9.75 55.75
"3298" 9.917 55.75
"3299" 11.083 55.75
"3300" 11.25 55.75
"3301" 11.417 55.75
"3302" 11.583 55.75
"3303" 11.75 55.75
"3304" 11.917 55.75
"3305" 12.083 55.75
"3306" 12.25 55.75
"3307" 12.417 55.75
"3308" 12.583 55.75
"3309" 8.25 55.917
"3310" 8.417 55.917
"3311" 8.583 55.917
"3312" 8.75 55.917
"3313" 8.917 55.917
"3314" 9.083 55.917
"3315" 9.25 55.917
"3316" 9.417 55.917
"3317" 9.583 55.917
"3318" 9.75 55.917
"3319" 9.917 55.917
"3320" 10.083 55.917
"3321" 10.25 55.917
"3322" 10.583 55.917
"3323" 11.583 55.917
"3324" 11.75 55.917
"3325" 11.917 55.917
"3326" 12.083 55.917
"3327" 12.25 55.917
"3328" 12.417 55.917
"3329" 12.583 55.917
"3330" 8.083 56.083
"3331" 8.25 56.083
"3332" 8.417 56.083
"3333" 8.583 56.083
"3334" 8.75 56.083
"3335" 8.917 56.083
"3336" 9.083 56.083
"3337" 9.25 56.083
"3338" 9.417 56.083
"3339" 9.583 56.083
"3340" 9.75 56.083
"3341" 9.917 56.083
"3342" 10.083 56.083
"3343" 10.25 56.083
"3344" 12.083 56.083
"3345" 12.25 56.083
"3346" 12.417 56.083
"3347" 12.583 56.083
"3348" 8.25 56.25
"3349" 8.417 56.25
"3350" 8.583 56.25
"3351" 8.75 56.25
"3352" 8.917 56.25
"3353" 9.083 56.25
"3354" 9.25 56.25
"3355" 9.417 56.25
"3356" 9.583 56.25
"3357" 9.75 56.25
"3358" 9.917 56.25
"3359" 10.083 56.25
"3360" 10.25 56.25
"3361" 10.417 56.25
"3362" 10.583 56.25
"3363" 10.75 56.25
"3364" 8.083 56.417
"3365" 8.25 56.417
"3366" 8.417 56.417
"3367" 8.583 56.417
"3368" 8.75 56.417
"3369" 8.917 56.417
"3370" 9.083 56.417
"3371" 9.25 56.417
"3372" 9.417 56.417
"3373" 9.583 56.417
"3374" 9.75 56.417
"3375" 9.917 56.417
"3376" 10.083 56.417
"3377" 10.25 56.417
"3378" 10.417 56.417
"3379" 10.583 56.417
"3380" 10.75 56.417
"3381" 10.917 56.417
"3382" 8.25 56.583
"3383" 8.417 56.583
"3384" 8.583 56.583
"3385" 8.75 56.583
"3386" 8.917 56.583
"3387" 9.083 56.583
"3388" 9.25 56.583
"3389" 9.417 56.583
"3390" 9.583 56.583
"3391" 9.75 56.583
"3392" 9.917 56.583
"3393" 10.083 56.583
"3394" 10.25 56.583
"3395" 10.417 56.583
"3396" 8.25 56.75
"3397" 8.417 56.75
"3398" 8.583 56.75
"3399" 8.75 56.75
"3400" 8.917 56.75
"3401" 9.083 56.75
"3402" 9.25 56.75
"3403" 9.417 56.75
"3404" 9.583 56.75
"3405" 9.75 56.75
"3406" 9.917 56.75
"3407" 10.083 56.75
"3408" 10.25 56.75
"3409" 8.417 56.917
"3410" 8.583 56.917
"3411" 8.75 56.917
"3412" 8.917 56.917
"3413" 9.083 56.917
"3414" 9.25 56.917
"3415" 9.417 56.917
"3416" 9.583 56.917
"3417" 9.75 56.917
"3418" 9.917 56.917
"3419" 10.083 56.917
"3420" 10.25 56.917
"3421" 8.583 57.083
"3422" 8.75 57.083
"3423" 8.917 57.083
"3424" 9.083 57.083
"3425" 9.25 57.083
"3426" 9.417 57.083
"3427" 9.583 57.083
"3428" 9.75 57.083
"3429" 9.917 57.083
"3430" 10.083 57.083
"3431" 10.25 57.083
"3432" 10.417 57.083
"3433" 9.583 57.25
"3434" 9.75 57.25
"3435" 9.917 57.25
"3436" 10.083 57.25
"3437" 10.25 57.25
"3438" 10.417 57.25
"3439" 10.917 57.25
"3440" 11.083 57.25
"3441" 9.75 57.417
"3442" 9.917 57.417
"3443" 10.083 57.417
"3444" 10.25 57.417
"3445" 10.417 57.417
"3446" 9.917 57.583
"3447" 10.083 57.583
"3448" 10.25 57.583
"3449" 10.417 57.583
"3450" 26.417 57.583
"3451" 26.583 57.583
"3452" 26.75 57.583
"3453" 27.083 57.583
"3454" 27.25 57.583
"3455" 26.25 57.75
"3456" 26.417 57.75
"3457" 26.583 57.75
"3458" 26.75 57.75
"3459" 26.917 57.75
"3460" 27.083 57.75
"3461" 27.25 57.75
"3462" 27.417 57.75
"3463" 27.583 57.75
"3464" 27.75 57.75
"3465" 22.083 57.917
"3466" 24.417 57.917
"3467" 25.75 57.917
"3468" 25.917 57.917
"3469" 26.083 57.917
"3470" 26.25 57.917
"3471" 26.417 57.917
"3472" 26.583 57.917
"3473" 26.75 57.917
"3474" 26.917 57.917
"3475" 27.083 57.917
"3476" 27.25 57.917
"3477" 27.417 57.917
"3478" 27.583 57.917
"3479" 27.75 57.917
"3480" 22.083 58.083
"3481" 22.25 58.083
"3482" 24.583 58.083
"3483" 24.75 58.083
"3484" 24.917 58.083
"3485" 25.083 58.083
"3486" 25.25 58.083
"3487" 25.417 58.083
"3488" 25.583 58.083
"3489" 25.75 58.083
"3490" 25.917 58.083
"3491" 26.083 58.083
"3492" 26.25 58.083
"3493" 26.417 58.083
"3494" 26.583 58.083
"3495" 26.75 58.083
"3496" 26.917 58.083
"3497" 27.083 58.083
"3498" 27.25 58.083
"3499" 27.417 58.083
"3500" 27.583 58.083
"3501" 27.75 58.083
"3502" 21.917 58.25
"3503" 22.083 58.25
"3504" 22.25 58.25
"3505" 22.417 58.25
"3506" 22.583 58.25
"3507" 22.75 58.25
"3508" 24.083 58.25
"3509" 24.583 58.25
"3510" 24.75 58.25
"3511" 24.917 58.25
"3512" 25.083 58.25
"3513" 25.25 58.25
"3514" 25.417 58.25
"3515" 25.583 58.25
"3516" 25.75 58.25
"3517" 25.917 58.25
"3518" 26.083 58.25
"3519" 26.25 58.25
"3520" 26.417 58.25
"3521" 26.583 58.25
"3522" 26.75 58.25
"3523" 26.917 58.25
"3524" 27.083 58.25
"3525" 27.25 58.25
"3526" 27.417 58.25
"3527" 21.917 58.417
"3528" 22.083 58.417
"3529" 22.25 58.417
"3530" 22.417 58.417
"3531" 22.583 58.417
"3532" 22.75 58.417
"3533" 22.917 58.417
"3534" 23.083 58.417
"3535" 23.75 58.417
"3536" 23.917 58.417
"3537" 24.083 58.417
"3538" 24.25 58.417
"3539" 24.417 58.417
"3540" 24.583 58.417
"3541" 24.75 58.417
"3542" 24.917 58.417
"3543" 25.083 58.417
"3544" 25.25 58.417
"3545" 25.417 58.417
"3546" 25.583 58.417
"3547" 25.75 58.417
"3548" 25.917 58.417
"3549" 26.083 58.417
"3550" 26.25 58.417
"3551" 26.417 58.417
"3552" 26.583 58.417
"3553" 26.75 58.417
"3554" 26.917 58.417
"3555" 27.083 58.417
"3556" 27.25 58.417
"3557" 27.417 58.417
"3558" 27.583 58.417
"3559" 22.417 58.583
"3560" 22.583 58.583
"3561" 22.75 58.583
"3562" 22.917 58.583
"3563" 23.083 58.583
"3564" 23.25 58.583
"3565" 23.583 58.583
"3566" 23.75 58.583
"3567" 23.917 58.583
"3568" 24.083 58.583
"3569" 24.25 58.583
"3570" 24.417 58.583
"3571" 24.583 58.583
"3572" 24.75 58.583
"3573" 24.917 58.583
"3574" 25.083 58.583
"3575" 25.25 58.583
"3576" 25.417 58.583
"3577" 25.583 58.583
"3578" 25.75 58.583
"3579" 25.917 58.583
"3580" 26.083 58.583
"3581" 26.25 58.583
"3582" 26.417 58.583
"3583" 26.583 58.583
"3584" 26.75 58.583
"3585" 26.917 58.583
"3586" 27.083 58.583
"3587" 27.25 58.583
"3588" 22.583 58.75
"3589" 22.75 58.75
"3590" 23.583 58.75
"3591" 23.75 58.75
"3592" 23.917 58.75
"3593" 24.083 58.75
"3594" 24.25 58.75
"3595" 24.417 58.75
"3596" 24.583 58.75
"3597" 24.75 58.75
"3598" 24.917 58.75
"3599" 25.083 58.75
"3600" 25.25 58.75
"3601" 25.417 58.75
"3602" 25.583 58.75
"3603" 25.75 58.75
"3604" 25.917 58.75
"3605" 26.083 58.75
"3606" 26.25 58.75
"3607" 26.417 58.75
"3608" 26.583 58.75
"3609" 26.75 58.75
"3610" 26.917 58.75
"3611" 27.083 58.75
"3612" 27.25 58.75
"3613" 22.25 58.917
"3614" 22.417 58.917
"3615" 22.583 58.917
"3616" 22.75 58.917
"3617" 22.917 58.917
"3618" 23.583 58.917
"3619" 23.75 58.917
"3620" 23.917 58.917
"3621" 24.083 58.917
"3622" 24.25 58.917
"3623" 24.417 58.917
"3624" 24.583 58.917
"3625" 24.75 58.917
"3626" 24.917 58.917
"3627" 25.083 58.917
"3628" 25.25 58.917
"3629" 25.417 58.917
"3630" 25.583 58.917
"3631" 25.75 58.917
"3632" 25.917 58.917
"3633" 26.083 58.917
"3634" 26.25 58.917
"3635" 26.417 58.917
"3636" 26.583 58.917
"3637" 26.75 58.917
"3638" 26.917 58.917
"3639" 27.083 58.917
"3640" 27.25 58.917
"3641" 27.417 58.917
"3642" 27.75 58.917
"3643" 22.583 59.083
"3644" 23.583 59.083
"3645" 23.75 59.083
"3646" 23.917 59.083
"3647" 24.083 59.083
"3648" 24.25 59.083
"3649" 24.417 59.083
"3650" 24.583 59.083
"3651" 24.75 59.083
"3652" 24.917 59.083
"3653" 25.083 59.083
"3654" 25.25 59.083
"3655" 25.417 59.083
"3656" 25.583 59.083
"3657" 25.75 59.083
"3658" 25.917 59.083
"3659" 26.083 59.083
"3660" 26.25 59.083
"3661" 26.417 59.083
"3662" 26.583 59.083
"3663" 26.75 59.083
"3664" 26.917 59.083
"3665" 27.083 59.083
"3666" 27.25 59.083
"3667" 27.417 59.083
"3668" 27.583 59.083
"3669" 27.75 59.083
"3670" 27.917 59.083
"3671" 23.583 59.25
"3672" 23.75 59.25
"3673" 23.917 59.25
"3674" 24.083 59.25
"3675" 24.25 59.25
"3676" 24.417 59.25
"3677" 24.583 59.25
"3678" 24.75 59.25
"3679" 24.917 59.25
"3680" 25.083 59.25
"3681" 25.25 59.25
"3682" 25.417 59.25
"3683" 25.583 59.25
"3684" 25.75 59.25
"3685" 25.917 59.25
"3686" 26.083 59.25
"3687" 26.25 59.25
"3688" 26.417 59.25
"3689" 26.583 59.25
"3690" 26.75 59.25
"3691" 26.917 59.25
"3692" 27.083 59.25
"3693" 27.25 59.25
"3694" 27.417 59.25
"3695" 27.583 59.25
"3696" 27.75 59.25
"3697" 27.917 59.25
"3698" 28.083 59.25
"3699" 24.25 59.417
"3700" 24.417 59.417
"3701" 24.583 59.417
"3702" 24.75 59.417
"3703" 24.917 59.417
"3704" 25.083 59.417
"3705" 25.25 59.417
"3706" 25.417 59.417
"3707" 25.583 59.417
"3708" 25.75 59.417
"3709" 25.917 59.417
"3710" 26.083 59.417
"3711" 26.25 59.417
"3712" 26.417 59.417
"3713" 26.583 59.417
"3714" 26.75 59.417
"3715" 26.917 59.417
"3716" 27.083 59.417
"3717" 27.25 59.417
"3718" 27.417 59.417
"3719" 27.583 59.417
"3720" 27.75 59.417
"3721" 27.917 59.417
"3722" 28.083 59.417
"3723" 28.25 59.417
"3724" 25.583 59.583
"3725" 25.75 59.583
"3726" 25.917 59.583
"3727" 26.083 59.583
"3728" 26.25 59.583
"3729" 26.417 59.583
"3730" -8.917 41.917
"3731" -8.083 41.917
"3732" -7.917 41.917
"3733" -7.75 41.917
"3734" -7.583 41.917
"3735" -7.417 41.917
"3736" -7.25 41.917
"3737" -8.75 42.083
"3738" -8.583 42.083
"3739" -8.417 42.083
"3740" -8.083 42.083
"3741" -7.917 42.083
"3742" -7.75 42.083
"3743" -7.583 42.083
"3744" -7.417 42.083
"3745" -7.25 42.083
"3746" -7.083 42.083
"3747" -8.75 42.25
"3748" -8.583 42.25
"3749" -8.417 42.25
"3750" -8.25 42.25
"3751" -8.083 42.25
"3752" -7.917 42.25
"3753" -7.75 42.25
"3754" -7.583 42.25
"3755" -7.417 42.25
"3756" -7.25 42.25
"3757" -7.083 42.25
"3758" -6.917 42.25
"3759" -8.75 42.417
"3760" -8.583 42.417
"3761" -8.417 42.417
"3762" -8.25 42.417
"3763" -8.083 42.417
"3764" -7.917 42.417
"3765" -7.75 42.417
"3766" -7.583 42.417
"3767" -7.417 42.417
"3768" -7.25 42.417
"3769" -7.083 42.417
"3770" -6.917 42.417
"3771" -9.083 42.583
"3772" -8.917 42.583
"3773" -8.75 42.583
"3774" -8.583 42.583
"3775" -8.417 42.583
"3776" -8.25 42.583
"3777" -8.083 42.583
"3778" -7.917 42.583
"3779" -7.75 42.583
"3780" -7.583 42.583
"3781" -7.417 42.583
"3782" -7.25 42.583
"3783" -7.083 42.583
"3784" -9.083 42.75
"3785" -8.917 42.75
"3786" -8.75 42.75
"3787" -8.583 42.75
"3788" -8.417 42.75
"3789" -8.25 42.75
"3790" -8.083 42.75
"3791" -7.917 42.75
"3792" -7.75 42.75
"3793" -7.583 42.75
"3794" -7.417 42.75
"3795" -7.25 42.75
"3796" -7.083 42.75
"3797" -9.25 42.917
"3798" -9.083 42.917
"3799" -8.917 42.917
"3800" -8.75 42.917
"3801" -8.583 42.917
"3802" -8.417 42.917
"3803" -8.25 42.917
"3804" -8.083 42.917
"3805" -7.917 42.917
"3806" -7.75 42.917
"3807" -7.583 42.917
"3808" -7.417 42.917
"3809" -7.25 42.917
"3810" -7.083 42.917
"3811" -6.917 42.917
"3812" -9.25 43.083
"3813" -9.083 43.083
"3814" -8.917 43.083
"3815" -8.75 43.083
"3816" -8.583 43.083
"3817" -8.417 43.083
"3818" -8.25 43.083
"3819" -8.083 43.083
"3820" -7.917 43.083
"3821" -7.75 43.083
"3822" -7.583 43.083
"3823" -7.417 43.083
"3824" -7.25 43.083
"3825" -7.083 43.083
"3826" -8.917 43.25
"3827" -8.75 43.25
"3828" -8.583 43.25
"3829" -8.417 43.25
"3830" -8.25 43.25
"3831" -8.083 43.25
"3832" -7.917 43.25
"3833" -7.75 43.25
"3834" -7.583 43.25
"3835" -7.417 43.25
"3836" -7.25 43.25
"3837" -7.083 43.25
"3838" -8.25 43.417
"3839" -8.083 43.417
"3840" -7.917 43.417
"3841" -7.75 43.417
"3842" -7.583 43.417
"3843" -7.417 43.417
"3844" -7.25 43.417
"3845" -8.25 43.583
"3846" -8.083 43.583
"3847" -7.917 43.583
"3848" -7.75 43.583
"3849" -7.583 43.583
"3850" -7.417 43.583
"3851" -7.25 43.583
"3852" -7.083 43.583
"3853" -7.917 43.75
"3854" -7.75 43.75
"3855" -7.583 43.75
"3856" -6.75 42.917
"3857" -6.917 43.083
"3858" -6.75 43.083
"3859" -6.583 43.083
"3860" -6.417 43.083
"3861" -6.25 43.083
"3862" -6.083 43.083
"3863" -5.917 43.083
"3864" -5.75 43.083
"3865" -5.583 43.083
"3866" -5.417 43.083
"3867" -6.917 43.25
"3868" -6.75 43.25
"3869" -6.583 43.25
"3870" -6.417 43.25
"3871" -6.25 43.25
"3872" -6.083 43.25
"3873" -5.917 43.25
"3874" -5.75 43.25
"3875" -5.583 43.25
"3876" -5.417 43.25
"3877" -5.25 43.25
"3878" -5.083 43.25
"3879" -4.917 43.25
"3880" -4.75 43.25
"3881" -7.083 43.417
"3882" -6.917 43.417
"3883" -6.75 43.417
"3884" -6.583 43.417
"3885" -6.417 43.417
"3886" -6.25 43.417
"3887" -6.083 43.417
"3888" -5.917 43.417
"3889" -5.75 43.417
"3890" -5.583 43.417
"3891" -5.417 43.417
"3892" -5.25 43.417
"3893" -5.083 43.417
"3894" -4.917 43.417
"3895" -4.75 43.417
"3896" -4.583 43.417
"3897" -6.917 43.583
"3898" -6.75 43.583
"3899" -6.583 43.583
"3900" -6.417 43.583
"3901" -6.25 43.583
"3902" -6.083 43.583
"3903" -5.917 43.583
"3904" -5.75 43.583
"3905" -5.583 43.583
"3906" -5.417 43.583
"3907" -4.083 42.917
"3908" -3.917 42.917
"3909" -4.75 43.083
"3910" -4.583 43.083
"3911" -4.417 43.083
"3912" -4.25 43.083
"3913" -4.083 43.083
"3914" -3.917 43.083
"3915" -4.583 43.25
"3916" -4.417 43.25
"3917" -4.25 43.25
"3918" -4.083 43.25
"3919" -3.917 43.25
"3920" -3.75 43.25
"3921" -3.583 43.25
"3922" -3.417 43.25
"3923" -4.417 43.417
"3924" -4.25 43.417
"3925" -4.083 43.417
"3926" -3.917 43.417
"3927" -3.75 43.417
"3928" -3.583 43.417
"3929" -3.417 43.417
"3930" -3.25 43.417
"3931" -2.583 42.583
"3932" -2.917 42.75
"3933" -2.583 42.75
"3934" -2.417 42.75
"3935" -2.917 42.917
"3936" -2.75 42.917
"3937" -2.583 42.917
"3938" -2.417 42.917
"3939" -2.25 42.917
"3940" -3.083 43.083
"3941" -2.917 43.083
"3942" -2.75 43.083
"3943" -2.583 43.083
"3944" -2.417 43.083
"3945" -2.25 43.083
"3946" -2.083 43.083
"3947" -3.25 43.25
"3948" -3.083 43.25
"3949" -2.917 43.25
